Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
9720	-528.2427	-558.9742	30.73145	0.000944917	0.00192195	0.0223105	0.00168102	0.218364	0.0380902	0.221583	0.0837392	0.00414284	0.071092	0.101935	0.184846	0.0516383	0.189445	0.0672111	0.241443	0.0874205	0.0371298	0.0594201	0.00830795	0.00367344	0.025824	0.0846439	0.102034	0.114651	0.0434018	0.0371242	0.0314776	0.0534209	0.0668888	0.267376	0.662632	1.50913	3.74006	14.9502	1.955702	0.000431682	0.000878038	0.0101925	0.000767968	0.0997588	0.0174014	0.10123	0.038256	0.00189264	0.0324781	0.0465688	0.0844464	0.0235908	0.0865473	0.0307052	0.110303	0.0399378	0.0169626	0.0271459	0.00379546	0.0016782	0.0117976	0.0386693	0.0466139	0.0523779	0.019828	0.0169601	0.0143804	0.0244052	2.188918
9756	-528.1866	-560.1478	31.96125	0.00538652	0.00700095	0.0595945	0.000380648	0.0837481	0.0087644	0.0407906	0.0558776	0.0147946	0.0170684	0.00876325	0.0617424	0.0324015	0.0726337	0.0277407	0.0972276	0.0322536	0.0362099	0.00342343	0.0102871	0.0135331	0.012403	0.0664594	0.0387819	0.0727323	0.0272928	0.0187744	0.0118791	0.00811345	0.0375715	0.201816	0.606958	1.64756	4.95502	26.616	2.372758	0.00569364	0.00740012	0.0629924	0.000402351	0.0885232	0.00926412	0.0431163	0.0590635	0.0156382	0.0180416	0.0092629	0.0652628	0.034249	0.076775	0.0293224	0.102771	0.0340926	0.0382745	0.00361862	0.0108736	0.0143047	0.0131102	0.0702487	0.0409931	0.0768792	0.028849	0.0198448	0.0125564	0.00857605	0.946059
9792	-530.4377	-561.96	31.52227	0.0221725	0.000722375	0.026758	0.0183559	0.0737257	0.00959324	0.0899077	0.0589225	0.0324274	0.0242683	0.0074055	0.27641	0.0936968	0.0792699	0.0212654	0.154585	0.0479258	0.147705	0.00208422	0.0426483	0.114157	0.0208155	0.129575	0.00582206	0.00810404	0.0166542	0.0244032	0.0034362	0.0104848	0.0563632	0.245956	0.645593	1.54896	4.06577	17.7421	2.079501	0.0141831	0.000462083	0.0171163	0.0117418	0.0471602	0.00613653	0.0575114	0.0376911	0.0207429	0.0155238	0.00473709	0.176812	0.0599352	0.0507067	0.0136029	0.0988837	0.0306568	0.0944827	0.00133322	0.0272809	0.073023	0.0133151	0.0828855	0.00372421	0.00518393	0.0106532	0.01561	0.00219804	0.00670683	1.563302
9828	-532.0553	-563.7514	31.6961	0.0165435	0.0506089	0.0357889	0.0221281	0.000899679	0.00462532	0.102758	0.0180198	0.00118392	0.00433012	0.0317759	0.0783203	0.0588623	0.0849518	0.0372309	0.139722	0.0310739	0.128069	0.0146831	0.0669044	0.138004	0.00301485	0.0834265	0.00751317	0.122349	0.0302571	0.0363441	0.0565678	0.0677197	0.0607012	0.255013	0.652918	1.53159	3.92137	16.4741	2.025888	0.011226	0.0343419	0.0242854	0.0150156	0.0006105	0.00313863	0.0697289	0.0122278	0.000803382	0.00293831	0.0215624	0.0531462	0.0399425	0.0576462	0.0252639	0.094812	0.021086	0.0869045	0.00996362	0.0453997	0.0936461	0.0020458	0.0566112	0.00509825	0.0830228	0.0205317	0.0246622	0.0383855	0.0459529	1.473676
9864	-525.607	-558.0034	32.39647	0.00984683	0.034274	0.0112964	0.0181323	0.0299067	0.0204793	0.0518523	0.00716946	0.00157615	0.0157525	0.0855436	0.0457628	0.0330522	0.0807446	0.0411297	0.0931508	0.0266064	0.0129692	0.00409961	0.0629373	0.0351581	0.0150388	0.0716532	0.0379646	0.0531371	0.0121478	0.0467839	0.041007	0.0302161	0.0768529	0.28611	0.676782	1.47758	3.49515	13.0119	1.855295	0.00956571	0.0332955	0.0109739	0.0176146	0.0290528	0.0198947	0.0503719	0.00696477	0.00153115	0.0153028	0.0831014	0.0444562	0.0321086	0.0784393	0.0399554	0.0904914	0.0258468	0.0125989	0.00398257	0.0611405	0.0341543	0.0146094	0.0696075	0.0368807	0.0516201	0.011801	0.0454483	0.0398363	0.0293535	1.029389
9900	-532.3716	-562.2534	29.88181	0.0222426	0.15963	0.00519518	0.0259312	0.148606	0.0125903	0.235499	0.0139247	0.0595725	0.0264953	0.296322	0.0692587	0.145686	0.11713	0.0225638	0.553505	0.0153841	0.0661614	0.020033	0.0150666	0.142248	0.155155	0.204204	0.0615276	0.0513258	0.0215811	0.0542718	0.0213053	0.0355991	0.0757788	0.284153	0.675334	1.48075	3.51923	13.1963	1.865472	0.00800666	0.0574618	0.0018701	0.00933444	0.0534937	0.00453213	0.0847725	0.00501246	0.0214443	0.0095375	0.106667	0.024931	0.0524425	0.0421632	0.00812229	0.199245	0.0055378	0.0238161	0.00721125	0.0054235	0.0512049	0.0558509	0.073507	0.0221481	0.0184757	0.00776852	0.0195362	0.00766924	0.0128146	2.778015
9936	-532.4784	-564.4083	31.92993	0.00902202	0.030486	0.0102783	0.018688	0.0485448	0.02479	0.103436	0.00538581	0.118217	0.00988513	0.0597791	0.0225783	0.0283295	0.159622	0.0211693	0.173587	0.0322579	0.0351765	0.0374748	0.0178262	0.0307929	0.00928959	0.056213	0.0470684	0.0357892	0.0141285	0.0588721	0.0441392	0.0120607	0.0591396	0.251792	0.650334	1.53767	3.97153	16.9091	2.044733	0.00707673	0.0239127	0.00806215	0.0146585	0.0380777	0.0194449	0.0811333	0.00422454	0.0927275	0.00775374	0.0468897	0.01771	0.0222212	0.125205	0.0166049	0.136159	0.0253026	0.0275918	0.0293946	0.0139826	0.0241535	0.0072866	0.0440926	0.0369197	0.0280725	0.0110821	0.0461783	0.034622	0.00946023	1.274886
9972	-533.9156	-563.5779	29.66225	0.0282084	0.0460075	0.125876	0.0233624	0.049394	0.00137182	0.139639	0.00109962	0.0468063	0.0983543	0.18083	0.0414215	0.0731769	0.0428287	0.0220914	0.307416	0.0318818	0.0530865	0.172923	0.0672076	0.152253	0.0763607	0.101011	0.183294	0.0445723	0.0041216	0.130775	0.260915	0.0833466	0.0366061	0.19927	0.604559	1.6541	5.01832	27.3178	2.391579	0.0108928	0.017766	0.0486078	0.00902151	0.0190737	0.000529734	0.0539223	0.000424622	0.0180745	0.03798	0.0698286	0.0159951	0.0282576	0.0165385	0.00853071	0.11871	0.0123113	0.0204996	0.066775	0.0259525	0.0587933	0.0294871	0.0390059	0.0707801	0.0172118	0.00159158	0.0504993	0.100754	0.0321847	2.589633
10008	-531.6013	-561.9671	30.36585	0.0063696	0.0508054	0.117505	0.0379584	0.341688	0.0639663	0.22624	0.0347905	0.014753	0.0140043	0.157368	0.0675303	0.0673193	0.0710302	0.0495367	0.187333	0.0653517	0.0387048	0.207858	0.0799269	0.154894	0.0347849	0.013451	0.146924	0.0992161	0.0116542	0.0416156	0.139892	0.197153	0.135679	0.377507	0.737918	1.35516	2.64896	7.37032	1.444302	0.00232499	0.0185447	0.0428908	0.0138553	0.124721	0.0233486	0.0825806	0.012699	0.00538503	0.00511177	0.0574416	0.0246495	0.0245725	0.025927	0.0180816	0.0683792	0.0238543	0.0141278	0.0758711	0.0291744	0.0565384	0.012697	0.0049098	0.0536291	0.0362152	0.00425394	0.0151903	0.0510626	0.0719634	2.739624
10044	-538.8313	-570.4614	31.6301	0.00135327	0.0140899	0.0147159	0.000150481	0.0176642	0.0111926	0.117345	0.0117901	0.00751095	0.0195258	0.025304	0.0443298	0.0248655	0.0492569	0.0416424	0.167562	0.0127494	0.00739415	0.0175096	0.0508454	0.0649575	0.0348738	0.0233573	0.0135294	0.0412946	0.00569214	0.0178431	0.0286308	0.0985289	0.02505	0.165613	0.570653	1.75238	6.03817	39.9202	2.665869	0.00137317	0.0142971	0.0149324	0.000152694	0.0179241	0.0113573	0.119071	0.0119635	0.00762142	0.019813	0.0256762	0.0449818	0.0252313	0.0499814	0.0422549	0.170027	0.0129369	0.0075029	0.0177671	0.0515933	0.0659129	0.0353868	0.0237008	0.0137284	0.041902	0.00577586	0.0181056	0.0290519	0.099978	0.9855049
10080	-530.632	-561.6113	30.97934	0.0418662	0.01915	0.0911672	0.0338114	0.0138936	0.0286297	0.0831497	0.00780836	0.0362576	0.0155139	0.0955864	0.0548936	0.070753	0.103733	0.0332306	0.37327	0.159306	0.11436	0.0539055	0.0284899	0.128028	0.0567546	0.0550949	0.100871	0.131056	0.00591345	0.045034	0.0428604	0.0941301	0.0811543	0.293811	0.682413	1.46539	3.40355	12.3222	1.815918	0.019762	0.00903934	0.0430335	0.0159599	0.00655817	0.013514	0.039249	0.00368577	0.0171146	0.00732302	0.0451195	0.0259113	0.0333974	0.0489649	0.0156858	0.176194	0.0751969	0.0539813	0.0254449	0.013448	0.0604326	0.0267898	0.0260063	0.0476142	0.0618621	0.00279131	0.0212573	0.0202313	0.0444321	2.118518
10116	-540.9946	-571.0867	30.09218	0.00706147	0.0326128	0.0171237	0.136074	0.112114	0.0226105	0.0973982	0.00617978	0.0873162	0.00571078	0.088743	0.132234	0.127621	0.126445	0.12171	0.454722	0.194549	0.0571915	0.0231571	0.039904	0.262229	0.0117673	0.109824	0.135368	0.0988812	0.0806721	0.10971	0.0471379	0.0824625	0.113699	0.34633	0.718339	1.3921	2.88742	8.79517	1.572098	0.00249652	0.0115299	0.00605394	0.0481076	0.0396368	0.00799375	0.0344342	0.0021848	0.0308698	0.00201899	0.0313742	0.04675	0.0451194	0.0447035	0.0430295	0.160763	0.0687808	0.0202195	0.00818696	0.0141077	0.0927088	0.0041602	0.0388272	0.047858	0.0349585	0.0285209	0.0387868	0.0166652	0.0291539	2.828529
10152	-528.6763	-559.9234	31.24705	0.065096	0.0441242	0.0458967	0.0149091	0.146069	0.0183308	0.389642	0.00987221	0.0163022	0.0613635	0.11425	0.0513859	0.0311978	0.114254	0.0471357	0.135811	0.146861	0.143128	0.0130645	0.025732	0.0554023	0.065314	0.0185895	0.115981	0.0837657	0.0606093	0.00502847	0.0556872	0.0961602	0.137068	0.379386	0.739062	1.35307	2.63584	7.29567	1.436941	0.0297111	0.0201392	0.0209482	0.0068048	0.0666687	0.00836656	0.177841	0.00450588	0.00744065	0.0280076	0.0521461	0.0234536	0.0142393	0.0521478	0.0215137	0.0619869	0.0670302	0.0653265	0.00596292	0.0117446	0.0252867	0.0298106	0.00848465	0.0529359	0.0382324	0.0276633	0.0022951	0.0254168	0.0438895	2.190963
10188	-524.2468	-555.234	30.98723	0.0398759	0.0630839	0.0492801	0.0775771	0.0921341	0.0314468	0.170837	0.0154675	0.0267931	0.0790788	0.240716	0.0708026	0.071237	0.177273	0.0587842	0.329488	0.0897436	0.0359804	0.005175	0.143941	0.0108991	0.135478	0.077938	0.0562894	0.079666	0.0494086	0.0915288	0.0654264	0.0175339	0.168922	0.420089	0.762938	1.31072	2.38045	5.91988	1.285845	0.0162567	0.0257182	0.0200907	0.0316269	0.0375615	0.0128203	0.0696473	0.00630586	0.0109231	0.0322391	0.0981359	0.0288651	0.0290421	0.0722715	0.0239653	0.134327	0.036587	0.0146686	0.00210976	0.0586825	0.00444337	0.0552321	0.031774	0.0229483	0.0324785	0.0201431	0.0373148	0.0266733	0.00714826	2.452884
10224	-525.4469	-555.4297	29.98287	0.00450524	0.100354	0.0093464	0.0324713	0.0373504	0.0388434	0.199815	0.0272254	0.0127406	0.139485	0.16627	0.0821274	0.0851189	0.237628	0.0310601	0.496894	0.176198	0.0240839	0.0233988	0.128655	0.0808969	0.106287	0.171541	0.0741244	0.0556785	0.0237951	0.136061	0.27182	0.0250202	0.144388	0.389135	0.744936	1.3424	2.5698	6.9258	1.399322	0.00150235	0.0334649	0.00311672	0.0108281	0.0124552	0.012953	0.0666318	0.00907878	0.00424859	0.0465135	0.0554456	0.0273868	0.0283844	0.0792413	0.0103575	0.165698	0.0587562	0.00803119	0.00780274	0.0429021	0.0269765	0.0354434	0.0572033	0.0247181	0.018567	0.00793489	0.0453719	0.0906431	0.0083434	2.998795
10260	-536.1494	-567.5861	31.43673	0.0117706	0.110629	0.013652	0.0188475	0.0582507	0.00680735	0.066144	0.00316834	0.00701872	0.139133	0.137868	0.0833861	0.0619669	0.19372	0.030484	0.217911	0.177039	0.0245966	0.0135777	0.0911901	0.147783	0.0163906	0.084212	0.102485	0.0464176	0.0444943	0.0277482	0.146138	0.0126174	0.14551	0.390608	0.745814	1.34082	2.56011	6.87236	1.393721	0.00561722	0.0527948	0.00651509	0.00899449	0.0277987	0.00324864	0.0315656	0.00151201	0.00334951	0.0663976	0.065794	0.039794	0.0295722	0.0924482	0.0145478	0.103993	0.0844873	0.0117381	0.00647962	0.0435183	0.070526	0.00782199	0.0401881	0.0489084	0.0221517	0.0212338	0.0132421	0.0697408	0.00602136	2.095445
10296	-533.3073	-564.9925	31.68522	0.0104414	0.00999687	0.00502793	0.0276443	0.00530526	0.00990966	0.0949858	0.00263093	0.0117212	0.0122781	0.0415715	0.0162831	0.0207344	0.0317712	0.0116213	0.0830822	0.0748525	0.110087	0.00204086	0.115642	0.0275538	0.0545511	0.0275436	0.0272567	0.032436	0.00215592	0.032874	0.0788273	0.118651	0.0318492	0.18619	0.591889	1.68951	5.37085	31.398	2.492233	0.00949671	0.00909239	0.00457302	0.0251431	0.00482526	0.00901307	0.0863918	0.00239289	0.0106607	0.0111673	0.0378103	0.0148099	0.0188585	0.0288967	0.0105699	0.0755652	0.0680801	0.100127	0.00185621	0.105179	0.0250608	0.0496156	0.0250516	0.0247906	0.0295013	0.00196086	0.0298997	0.0716953	0.107915	1.099477
10332	-533.7867	-565.6026	31.8159	0.0123954	0.0121422	0.0109768	0.00949885	0.000887448	0.000881299	0.0906392	0.00586643	0.0133399	0.0368793	0.0898002	0.0052287	0.0410088	0.0593136	0.0437632	0.169405	0.0720028	0.039529	0.00241396	0.0572421	0.0184003	0.0641513	0.0309366	0.0288943	0.00582651	0.00937645	0.00638091	0.0364156	0.0415654	0.033746	0.191518	0.597122	1.6747	5.22143	29.6332	2.450404	0.0122103	0.0119608	0.0108128	0.00935698	0.000874194	0.000868137	0.0892855	0.00577882	0.0131407	0.0363285	0.088459	0.00515061	0.0403963	0.0584277	0.0431096	0.166875	0.0709274	0.0389386	0.00237791	0.0563872	0.0181255	0.0631931	0.0304745	0.0284628	0.00573949	0.00923641	0.00628561	0.0358717	0.0409446	1.015162
10368	-538.793	-568.5789	29.78586	0.0216847	0.0134413	0.0528688	0.0236491	0.146891	0.00557204	0.19197	0.0129106	0.00892091	0.225429	0.0907699	0.0288311	0.11403	0.183619	0.00881803	0.298231	0.222144	0.0323224	0.0341279	0.232586	0.0865708	0.0882637	0.0346976	0.0242938	0.0650607	0.00842023	0.0332521	0.138889	0.0471661	0.0337057	0.191407	0.597013	1.67501	5.22448	29.6686	2.451267	0.00875997	0.00542986	0.0213574	0.00955352	0.0593396	0.00225094	0.0775501	0.00521551	0.00360378	0.0910665	0.0366683	0.0116469	0.0460648	0.0741765	0.00356222	0.120476	0.0897397	0.0130573	0.0137867	0.0939578	0.034972	0.0356559	0.0140168	0.00981397	0.0262826	0.00340152	0.0134328	0.056107	0.0190537	2.475431
10404	-535.7076	-563.7978	28.09011	0.00673655	0.30282	0.148774	0.086796	0.0944677	0.0666199	0.183836	0.0415792	0.0214179	0.0263813	0.22058	0.154957	0.0946714	0.399831	0.0683209	0.310966	0.168345	0.0199813	0.13204	0.40415	0.00288192	0.214584	0.0689108	0.0325398	0.104417	0.0947708	0.126111	0.28316	0.270727	0.162884	0.412697	0.758725	1.318	2.42308	6.13933	1.312164	0.00162273	0.0729446	0.0358373	0.0209078	0.0227558	0.0160477	0.0442831	0.0100158	0.00515923	0.00635484	0.0531342	0.0373266	0.0228048	0.0963131	0.0164574	0.0749067	0.0405516	0.00481318	0.0318063	0.0973533	0.000694208	0.0516898	0.0165995	0.00783833	0.0251523	0.0228288	0.0303782	0.0682089	0.0652139	4.151373
10440	-532.9591	-565.1468	32.18766	0.0100439	0.0198216	0.00619749	0.0464636	0.055459	0.0225488	0.0486729	0.00644144	9.28005e-05	0.00073771	0.183436	0.0736705	0.0977898	0.090284	0.0231347	0.27941	0.0988835	0.0104355	0.00569803	0.115238	0.0112275	0.0833441	0.0123595	0.0202078	0.0133425	0.0319169	0.0436583	0.0830611	0.0319852	0.131821	0.372233	0.734687	1.36112	2.68649	7.58602	1.46516	0.00658373	0.012993	0.00406243	0.0304567	0.0363532	0.0147807	0.0319049	0.00422234	6.08304e-05	0.000483566	0.120241	0.0482907	0.0641008	0.0591808	0.0151647	0.183152	0.0648177	0.00684045	0.00373504	0.0755379	0.00735956	0.0546317	0.00810159	0.0132461	0.00874598	0.0209214	0.0286179	0.0544462	0.0209662	1.525562
10476	-527.5097	-557.8716	30.36196	0.0100651	0.0588061	0.0248834	0.00273432	0.181374	0.0405527	0.196045	0.00107958	0.00355221	0.0256978	0.286709	0.0464788	0.0928051	0.213372	0.107811	0.173213	0.129063	0.102824	0.0393094	0.0787016	0.0268449	0.0936343	0.215943	0.111807	0.0262566	0.0133033	0.118698	0.146294	0.0484784	0.102267	0.328887	0.70685	1.41473	3.04056	9.77829	1.648716	0.00384702	0.0224765	0.00951077	0.0010451	0.0693237	0.0154998	0.0749309	0.000412629	0.0013577	0.00982203	0.109584	0.0177648	0.0354714	0.0815538	0.0412069	0.0662044	0.0493298	0.0393008	0.0150246	0.0300808	0.0102605	0.0357883	0.0825363	0.0427343	0.0100356	0.0050847	0.045368	0.0559157	0.0185291	2.616338
10512	-537.0735	-567.7822	30.70869	0.0365276	0.0366017	0.0113839	0.00658578	0.0761567	0.0119815	0.162868	0.0136142	0.0461644	0.0310587	0.0474288	0.100548	0.0114922	0.0800567	0.0609595	0.323966	0.174091	0.0310834	0.023959	0.0463573	0.117839	0.103398	0.0753377	0.00543566	0.0429672	0.0369568	0.0662335	0.0459016	0.107166	0.0380138	0.202971	0.60804	1.64463	4.92681	26.3062	2.364294	0.0188859	0.0189242	0.00588583	0.00340505	0.0393754	0.00619482	0.084208	0.00703897	0.0238684	0.0160583	0.0245222	0.0519864	0.00594181	0.0413918	0.031518	0.167501	0.0900103	0.0160711	0.0123875	0.0239681	0.0609266	0.0534601	0.0389519	0.0028104	0.0222153	0.0191078	0.0342448	0.0237325	0.0554081	1.934121
10548	-535.1306	-565.3132	30.18267	0.0309211	0.169281	0.0878883	0.0222023	0.0788185	0.0621698	0.221479	0.0135488	0.122355	0.0146112	0.080864	0.00574598	0.104353	0.239446	0.0507633	0.165598	0.0135953	0.0377912	0.116423	0.140157	0.150351	0.0252189	0.124134	0.256233	0.0284667	0.0802878	0.128185	0.121712	0.162827	0.137005	0.379302	0.739011	1.35316	2.63642	7.29898	1.437269	0.0108289	0.0592839	0.0307794	0.00777549	0.0276031	0.0217725	0.0775641	0.00474493	0.04285	0.00511698	0.0283194	0.0020123	0.0365457	0.0838566	0.0177778	0.0579941	0.00476121	0.0132349	0.0407724	0.0490844	0.0526543	0.00883192	0.0434731	0.0897354	0.00996932	0.0281176	0.0448918	0.0426248	0.0570237	2.855427
10584	-527.6403	-559.2368	31.59657	0.0155295	0.012422	0.018636	0.0106273	0.136629	0.00953982	0.0855026	0.0353162	0.00800433	0.0618777	0.0783853	0.119019	0.0393147	0.116333	0.0206808	0.156796	0.0125058	0.0225613	0.0606961	0.0530572	0.071966	0.0152175	0.0491013	0.0462771	0.0696131	0.0301727	0.0570418	0.0396057	0.0759005	0.0585057	0.250472	0.649268	1.5402	3.99246	17.0924	2.052526	0.0101611	0.00812781	0.0121937	0.00695351	0.0893976	0.006242	0.0559452	0.0231077	0.00523731	0.0404872	0.0512882	0.0778751	0.025724	0.0761175	0.0135316	0.102593	0.00818269	0.014762	0.039714	0.0347158	0.047088	0.00995697	0.0321275	0.0302796	0.0455485	0.0197423	0.037323	0.0259144	0.0496624	1.528329
10620	-535.478	-566.4716	30.99361	0.0598973	0.0609318	0.0813941	0.00505058	0.090857	0.00203172	0.122035	0.0226722	0.0112713	0.0103069	0.204724	0.118261	0.0640774	0.0128214	0.0686221	0.217634	0.0151077	0.0943781	0.0287334	0.0206983	0.019714	0.16687	0.023761	0.1131	0.078367	0.0348518	0.0260539	0.0957464	0.291362	0.0906348	0.310077	0.693982	1.44096	3.225	11.0333	1.736029	0.0277132	0.0281918	0.0376592	0.00233679	0.0420375	0.000940033	0.0564629	0.0104899	0.00521498	0.00476879	0.0947212	0.0547166	0.0296472	0.00593217	0.0317499	0.100694	0.00699002	0.0436666	0.0132943	0.00957665	0.00912121	0.0772072	0.0109937	0.0523288	0.0362587	0.0161251	0.0120546	0.0442997	0.134807	2.161332
10656	-536.6434	-568.0149	31.37158	0.0191825	0.0331843	0.0157412	0.0800995	0.0905191	0.00173103	0.156801	0.0978991	0.0210306	0.0299332	0.0478779	0.0563108	0.115001	0.0588302	0.00300647	0.129721	0.0818198	0.0198406	0.0865164	0.0363837	0.0377893	0.066822	0.00731709	0.0274531	0.054258	0.0729169	0.0358711	0.063087	0.270547	0.0750491	0.282815	0.67434	1.48293	3.53587	13.3246	1.872468	0.0105544	0.0182583	0.00866094	0.0440715	0.0498044	0.000952428	0.0862733	0.053865	0.0115712	0.0164695	0.0263429	0.0309827	0.0632744	0.0323689	0.00165419	0.0713736	0.045018	0.0109165	0.0476021	0.0200186	0.020792	0.0367661	0.00402593	0.015105	0.0298533	0.0401196	0.0197366	0.034711	0.148857	1.81749
10692	-537.8316	-565.6697	27.83812	0.0414439	0.00852677	0.0569787	0.00133817	0.307577	0.0519333	0.184624	0.0315781	0.0318362	0.0183237	0.347932	0.201933	0.132806	0.228796	0.0799037	0.212452	0.309333	0.0779735	0.152865	0.0442602	0.14745	0.17659	0.066518	0.46681	0.0386327	0.238253	0.0282983	0.279219	0.0895927	0.0906944	0.310177	0.694051	1.44082	3.22397	11.026	1.735553	0.0102235	0.00210341	0.0140557	0.000330105	0.0758743	0.0128111	0.0455436	0.0077898	0.00785346	0.00452016	0.0858292	0.0498135	0.0327611	0.0564402	0.0197109	0.0524083	0.0763073	0.0192348	0.0377092	0.0109183	0.0363734	0.0435618	0.0164089	0.115154	0.00953004	0.0587732	0.00698073	0.0688788	0.022101	4.053778
10728	-531.1728	-561.2921	30.11932	0.103263	0.0314879	0.0253392	0.0195739	0.136803	0.0299333	0.199776	0.0123971	0.00334711	0.140807	0.282615	0.031088	0.308893	0.251542	0.113892	0.234301	0.153306	0.00706443	0.168695	0.0905835	0.0118363	0.0683504	0.106964	0.13261	0.116729	0.0792661	0.0933758	0.0158388	0.0194492	0.170532	0.422037	0.76404	1.30883	2.36946	5.86399	1.278986	0.0345463	0.0105341	0.00847713	0.00654835	0.0457667	0.010014	0.0668342	0.00414741	0.00111976	0.0471063	0.0945478	0.0104003	0.103339	0.0841523	0.0381023	0.0783845	0.0512879	0.00236337	0.0564362	0.0303043	0.00395977	0.0228663	0.0357843	0.0443641	0.0390513	0.0265182	0.0312385	0.00529879	0.00650666	2.989128
10764	-532.6352	-563.3771	30.74195	0.0742715	0.0428979	0.0414499	0.0590195	0.296571	0.0310074	0.145915	0.108914	0.0363556	0.0424337	0.0472054	0.203926	0.148292	0.119245	0.0632875	0.396696	0.0227301	0.0343859	0.105768	0.0506003	0.0868084	0.286983	0.0303946	0.0427069	0.121299	0.0206225	0.0500017	0.0567621	0.00983223	0.248061	0.50667	0.808872	1.23629	1.97367	4.03126	1.008015	0.0267512	0.015451	0.0149295	0.0212577	0.106819	0.0111683	0.052556	0.0392288	0.0130946	0.0152838	0.0170025	0.0734503	0.0534118	0.0429497	0.022795	0.142882	0.00818696	0.0123852	0.0380955	0.0182253	0.0312667	0.103366	0.0109476	0.0153822	0.0436895	0.00742785	0.0180097	0.0204446	0.00354138	2.776382
10800	-534.1719	-562.892	28.7201	0.0349996	0.0590017	0.0103982	0.061868	0.400454	0.0507281	0.228769	0.171218	0.00211032	0.154196	0.232949	0.0326366	0.1177	0.254104	0.0904282	0.378201	0.266585	0.0275645	0.29307	0.0267317	0.0331917	0.316912	0.00502828	0.0358122	0.0271245	0.0663612	0.0532478	0.19267	0.37144	0.266696	0.524888	0.817836	1.22274	1.90517	3.74959	0.9556411	0.00875975	0.014767	0.00260247	0.0154844	0.100226	0.0126963	0.0572567	0.0428526	0.000528175	0.0385924	0.0583029	0.00816833	0.0294581	0.0635976	0.0226325	0.0946568	0.0667213	0.00689889	0.07335	0.00669046	0.00830727	0.0793172	0.00125849	0.00896313	0.00678875	0.016609	0.0133269	0.0482217	0.0929646	3.9955
10836	-536.9349	-567.4523	30.51734	0.0559313	0.0343857	0.26257	0.0220779	0.0812916	0.000297998	0.158735	0.0582688	0.00605762	0.045293	0.0837249	0.213391	0.128458	0.103853	0.0453471	0.279683	0.145636	0.0456363	0.173421	0.0225455	0.0036909	0.0339682	0.00324652	0.0205944	0.110941	0.154999	0.0464629	0.0678907	0.156466	0.113022	0.345322	0.717686	1.39337	2.89584	8.84785	1.576416	0.0218067	0.0134065	0.102372	0.00860784	0.0316943	0.000116185	0.0618883	0.0227181	0.00236177	0.017659	0.032643	0.0831977	0.0500836	0.0404905	0.0176801	0.109044	0.0567812	0.0177929	0.0676142	0.00879015	0.00143902	0.0132437	0.00126577	0.00802944	0.0432542	0.0604317	0.0181151	0.0264695	0.0610035	2.564865
10872	-536.8476	-565.9813	29.13372	0.101679	0.115861	0.0280129	0.0766662	0.434986	0.0558197	0.134434	0.00563075	0.132943	0.00791105	0.213826	0.133751	0.0722762	0.0664444	0.0165352	0.458527	0.0230193	0.113147	0.11632	0.351819	0.0413468	0.0830441	0.0493766	0.152933	0.0998574	0.207439	0.148895	0.150747	0.264973	0.339263	0.590258	0.848339	1.17877	1.69418	2.94756	0.7816222	0.0263537	0.0300297	0.00726058	0.0198709	0.112743	0.0144677	0.0348434	0.00145942	0.0344572	0.00205044	0.055421	0.0346665	0.018733	0.0172215	0.00428572	0.118844	0.00596631	0.0293261	0.0301486	0.091187	0.0107165	0.0215239	0.0127978	0.0396382	0.0258817	0.0537654	0.0385916	0.0390715	0.0686774	3.85822
