Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
8532	-536.1306	-564.9939	28.86331	0.0214563	0.0400905	0.168676	0.0177704	0.0299861	0.056143	0.201232	0.188493	0.0323699	0.115475	0.141159	0.266674	0.133489	0.243863	0.148328	0.563629	0.114981	0.0080938	0.0709492	0.064896	0.11552	0.235271	0.00651379	0.127214	0.109255	0.133906	0.126536	0.103196	0.137719	0.168656	0.419766	0.762755	1.31104	2.38228	5.92923	1.286986	0.00576335	0.0107687	0.0453079	0.00477328	0.00805453	0.0150805	0.0540528	0.0506309	0.00869484	0.0310177	0.0379166	0.0716311	0.0358564	0.0655037	0.0398422	0.151396	0.0308849	0.00217406	0.0190576	0.0174316	0.0310297	0.0631959	0.00174966	0.0341709	0.029347	0.0359682	0.0339887	0.0277195	0.0369925	3.722888
8568	-533.1697	-561.9417	28.77199	0.00150371	0.0645932	0.0672039	0.0322197	0.0896938	0.0419773	0.220251	0.100876	0.00894399	0.0681194	0.195127	0.127756	0.110489	0.282	0.0773593	0.524191	0.0983614	0.0541241	0.0327076	0.364185	0.24953	0.0602538	0.169507	0.0290882	0.173569	0.325893	0.0229632	0.0445932	0.213015	0.201732	0.458076	0.783824	1.2758	2.18305	4.95707	1.157499	0.000390565	0.016777	0.0174551	0.00836856	0.0232965	0.0109029	0.0572066	0.0262009	0.00232306	0.0176929	0.050681	0.0331826	0.0286977	0.073245	0.0200928	0.13615	0.0255478	0.0140579	0.00849529	0.0945912	0.0648113	0.01565	0.0440267	0.00755518	0.0450818	0.0846454	0.00596434	0.0115824	0.0553271	3.850093
8604	-533.0104	-565.0666	32.05618	0.0024867	0.0168359	0.0137847	0.00324275	0.00632445	0.00804928	0.0203461	0.00867308	0.0137708	0.00809956	0.0362199	0.0505288	0.0295673	0.0427865	0.00874829	0.0394514	0.0166132	0.0282571	0.0440197	0.0181566	0.0174023	0.0107354	0.0540418	0.0432963	0.00182393	0.0181997	0.0320421	0.00675876	0.0326289	0.0314151	0.184948	0.590654	1.69304	5.40692	31.8319	2.502156	0.00392912	0.0266016	0.0217805	0.00512371	0.00999296	0.0127183	0.0321478	0.0137039	0.0217586	0.0127977	0.0572293	0.079838	0.0467178	0.0676049	0.0138227	0.0623352	0.0262497	0.0446476	0.0695534	0.0286883	0.0274965	0.0169624	0.0853887	0.0684104	0.00288191	0.0287565	0.0506281	0.0106792	0.0515553	0.6328911
8640	-532.7752	-565.2281	32.45293	0.0114878	0.0525287	0.0164	0.00975304	0.0221505	0.00174956	0.0533921	0.00426008	0.0215142	0.00488421	0.0696689	0.0413228	0.0458914	0.137776	0.0114358	0.112114	0.0330906	0.0060774	0.110234	0.0129648	0.00848964	0.0114172	0.0241559	0.0232529	0.0364589	0.0175421	0.0216507	0.0115706	0.0189557	0.0747584	0.282281	0.673942	1.48381	3.54257	13.3764	1.875274	0.0120646	0.0551662	0.0172235	0.0102427	0.0232627	0.0018374	0.056073	0.00447398	0.0225945	0.00512945	0.073167	0.0433977	0.0481956	0.144694	0.01201	0.117743	0.0347521	0.00638255	0.115769	0.0136158	0.00891591	0.0119905	0.0253688	0.0244204	0.0382896	0.0184229	0.0227377	0.0121515	0.0199075	0.95219
8676	-527.3621	-559.136	31.77383	0.0468458	0.0600887	0.0158658	0.0290547	0.0774295	0.00527731	0.120614	0.00568292	0.0349956	0.0188883	0.102728	0.0955374	0.0229151	0.0586039	0.0518372	0.212218	0.0172679	0.0168766	0.00348465	0.0482391	0.104403	0.0163215	0.0114589	0.0249448	0.0230117	0.027979	0.178932	0.0635107	0.0808566	0.0817287	0.294824	0.683146	1.46382	3.39186	12.2356	1.810817	0.029727	0.0381306	0.0100679	0.0184373	0.0491345	0.00334883	0.076538	0.00360622	0.0222072	0.011986	0.0651884	0.0606253	0.0145413	0.0371884	0.0328944	0.134667	0.0109577	0.0107094	0.00221126	0.0306111	0.0662508	0.0103571	0.0072715	0.0158292	0.0146025	0.0177546	0.113545	0.0403021	0.0513093	1.575868
8712	-533.5132	-563.2041	29.69091	0.0186791	0.0602969	0.149099	0.0127954	0.0416463	0.0371623	0.311487	0.0756982	0.0399378	0.119586	0.149268	0.165091	0.121511	0.120852	0.0969906	0.258343	0.0996545	0.126337	0.0773147	0.101469	0.265975	0.361714	0.00125945	0.142045	0.0890415	0.105999	0.136613	0.0974737	0.0120501	0.243206	0.501808	0.806442	1.24001	1.99279	4.11174	1.022309	0.00550132	0.0177585	0.0439122	0.00376845	0.0122655	0.0109449	0.0917383	0.0222944	0.0117624	0.03522	0.0439621	0.0486221	0.0357869	0.0355929	0.0285654	0.0760863	0.02935	0.0372085	0.0227705	0.0298845	0.0783341	0.106531	0.00037093	0.0418347	0.0262242	0.0312184	0.0402349	0.0287077	0.00354895	3.395389
8748	-530.8139	-563.0692	32.25531	0.00471956	0.00826562	0.0209335	0.00980057	0.0356516	0.00292778	0.0152079	0.0110523	0.00285197	0.00914684	0.0307053	0.00567205	0.0299129	0.0346968	0.0153219	0.113942	0.0173354	0.0469804	0.0178297	0.0034551	0.00196767	0.00715689	0.00327948	0.00328964	0.0266924	0.0175072	0.0127345	0.0102914	0.0249101	0.0398922	0.207802	0.612519	1.6326	4.81227	25.0675	2.329419	0.00867187	0.0151875	0.0384639	0.0180079	0.0655074	0.00537959	0.0279435	0.0203078	0.00524029	0.0168067	0.0564189	0.010422	0.0549628	0.063753	0.028153	0.20936	0.0318525	0.0863232	0.0327609	0.0063485	0.00361547	0.0131503	0.00602582	0.00604449	0.0490455	0.0321682	0.0233987	0.0189097	0.0457705	0.5442382
8784	-531.2852	-562.7904	31.50515	0.0317979	0.0615788	0.0520933	0.027751	0.0869516	0.0181976	0.10864	0.0148289	0.00842831	0.0541534	0.0438674	0.00903441	0.0471603	0.0945135	0.0326365	0.050295	0.0221376	0.169964	0.00313063	0.0662151	0.119718	0.081838	0.0399453	0.0287913	0.159818	0.071718	0.0782301	0.0519615	0.0343261	0.0674522	0.268472	0.663478	1.50721	3.72479	14.8253	1.949637	0.0190438	0.0368797	0.0311987	0.0166201	0.0520755	0.0108986	0.065065	0.00888108	0.00504773	0.0324326	0.0262723	0.00541073	0.0282444	0.0566043	0.0195461	0.0301218	0.0132583	0.101792	0.00187494	0.0396564	0.0716992	0.0490129	0.0239233	0.0172432	0.0957155	0.0429521	0.0468522	0.0311199	0.020558	1.669723
8820	-531.0936	-562.2897	31.1961	0.002267	0.00967457	0.00926934	0.00324113	0.0771821	0.0507183	0.153263	0.0385362	0.0282927	0.027747	0.124926	0.139045	0.0895812	0.189646	0.0499561	0.406139	0.0363787	0.0371259	0.103349	0.0931226	0.155781	0.00793295	0.030628	0.0122207	0.0735766	0.0119015	0.0250146	0.0328839	0.107627	0.111511	0.343063	0.716218	1.39622	2.91492	8.96776	1.58615	0.00106581	0.0045484	0.00435788	0.00152378	0.0362863	0.0238447	0.0720552	0.0181174	0.0133015	0.013045	0.0587327	0.0653707	0.0421156	0.08916	0.0234864	0.190942	0.017103	0.0174544	0.0485886	0.0437806	0.0732388	0.00372959	0.0143994	0.00574541	0.0345913	0.00559535	0.0117603	0.01546	0.0505999	2.127028
8856	-527.1797	-559.3663	32.1866	0.0135388	0.023707	0.00786708	0.0188184	0.0195722	0.00777541	0.0674322	0.0019532	0.0102094	0.00486263	0.0177001	0.0164162	0.0537538	0.119013	0.0136943	0.261653	0.0274513	0.048607	0.00169244	0.0224216	0.0688634	0.0110434	0.0516667	0.0316679	0.0457599	0.0149372	0.00199158	0.0414591	0.0440326	0.0609356	0.255493	0.653301	1.53069	3.91401	16.4108	2.023102	0.0126583	0.0221652	0.00735543	0.0175946	0.0182993	0.00726973	0.0630466	0.00182617	0.00954537	0.00454638	0.0165489	0.0153486	0.0502578	0.111273	0.0128037	0.244636	0.025666	0.0454458	0.00158237	0.0209633	0.0643848	0.0103251	0.0483065	0.0296083	0.0427839	0.0139658	0.00186206	0.0387628	0.0411688	1.06956
8892	-530.1887	-558.8782	28.68955	0.0282847	0.110148	0.0218993	0.00658225	0.0409326	0.0244948	0.335496	0.0158988	0.0194508	0.0770142	0.0661014	0.110848	0.124942	0.282626	0.078763	0.426155	0.139778	0.20697	0.0368614	0.14412	0.128689	0.103844	0.0937386	0.171509	0.247199	0.12513	0.209473	0.223146	0.391618	0.253331	0.511891	0.811463	1.23234	1.95354	3.9474	0.9928148	0.00708584	0.0275943	0.00548619	0.00164898	0.0102544	0.00613642	0.0840482	0.00398294	0.00487279	0.0192935	0.0165597	0.0277695	0.0313003	0.0708032	0.0197316	0.10676	0.0350171	0.0518498	0.00923448	0.0361049	0.0322391	0.0260149	0.0234833	0.0429663	0.061928	0.0313474	0.0524769	0.0559023	0.0981077	3.991714
8928	-532.0752	-559.2778	27.20269	0.041953	0.159029	0.00101852	0.0227995	0.170007	0.109223	0.164734	0.0253135	0.22604	0.212423	0.239522	0.0610016	0.136838	0.314022	0.109557	0.406007	0.0475569	0.288879	0.379936	0.267043	0.149864	0.0979551	0.071718	0.173564	0.268112	0.011954	0.218427	0.0142654	0.553516	0.334358	0.58608	0.846461	1.18139	1.70625	2.99081	0.792154	0.0084886	0.0321772	0.000206082	0.00461316	0.0343984	0.0220998	0.0333315	0.00512182	0.045736	0.0429808	0.048464	0.0123428	0.0276872	0.063538	0.0221672	0.0821497	0.00962247	0.0584506	0.0768747	0.0540324	0.0303229	0.0198198	0.0145111	0.0351182	0.0542487	0.00241873	0.0441955	0.0028864	0.111996	4.942278
8964	-529.4167	-557.6016	28.18484	0.0278822	0.0222991	0.127953	0.0395189	0.169703	0.0328558	0.491067	0.0413905	0.0356192	0.0574772	0.186863	0.0774487	0.0455728	0.262988	0.0396675	0.539715	0.217083	0.0959086	0.0404607	0.292364	0.15036	0.161526	0.0829171	0.132569	0.206882	0.0241196	0.211459	0.21065	0.143337	0.193193	0.448514	0.778683	1.28422	2.22959	5.17618	1.188774	0.00669015	0.00535052	0.0307014	0.00948227	0.0407191	0.00788353	0.117828	0.00993136	0.00854658	0.0137912	0.0448366	0.0185833	0.0109349	0.063102	0.00951793	0.129501	0.0520876	0.0230126	0.00970826	0.0701506	0.0360778	0.038757	0.0198954	0.031809	0.0496398	0.00578734	0.0507382	0.050544	0.0343928	4.167657
9000	-532.0898	-561.7195	29.62967	0.0585144	0.00173957	0.0925798	0.0214104	0.192727	0.0764331	0.209848	0.0437428	0.00156045	0.0993757	0.198401	0.172579	0.0855661	0.158242	0.0577848	0.275317	0.117242	0.00630264	0.0094025	0.0325622	0.371346	0.0563182	0.0707136	0.136533	0.199592	0.301514	0.10091	0.127409	0.109638	0.218207	0.475953	0.793242	1.26065	2.10105	4.58281	1.100737	0.0172848	0.000513859	0.0273476	0.0063245	0.0569304	0.0225779	0.061988	0.0129214	0.000460948	0.029355	0.0586066	0.050979	0.0252757	0.0467439	0.0170693	0.0813272	0.0346327	0.00186176	0.00277744	0.00961869	0.109694	0.0166361	0.0208884	0.040331	0.0589583	0.0890656	0.0298082	0.037636	0.0323863	3.385304
9036	-527.3262	-559.5459	32.21966	0.0165435	0.0208475	0.0193078	0.00332885	0.0758737	0.00235937	0.0635125	0.00399397	0.0327945	0.00827623	0.0351686	0.0223065	0.0564873	0.0671603	0.00786704	0.173252	0.0554384	0.0136337	0.0172885	0.021076	0.0186824	0.00189287	0.0116301	0.0157805	0.0581441	0.0129133	0.0330992	0.0172665	0.00660125	0.0502046	0.232461	0.634326	1.57648	4.3018	19.9185	2.163168	0.0185355	0.0233579	0.0216328	0.00372969	0.0850101	0.00264348	0.0711604	0.00447491	0.0367434	0.00927281	0.0394034	0.0249925	0.0632892	0.0752474	0.00881435	0.194114	0.0621141	0.0152754	0.0193703	0.0236138	0.020932	0.0021208	0.0130306	0.0176807	0.0651456	0.0144683	0.0370848	0.0193457	0.00739614	0.8925263
9072	-524.4113	-555.9677	31.55633	0.00956967	0.0549677	0.0174052	0.00883455	0.0472814	0.00567546	0.15556	0.00522159	0.0191918	0.0901637	0.0509398	0.00538982	0.0408701	0.100884	0.0216754	0.23064	0.016714	0.0383494	0.049354	0.116297	0.0992523	0.12394	0.00907836	0.0540582	0.0227977	0.0351448	0.0404731	0.0680816	0.0256955	0.0591042	0.251718	0.650274	1.53781	3.97269	16.9193	2.045167	0.00612065	0.0351567	0.0111322	0.00565047	0.0302406	0.00362995	0.0994945	0.00333966	0.0122749	0.0576676	0.0325805	0.00344726	0.02614	0.0645242	0.0138633	0.147515	0.0106901	0.0245278	0.0315662	0.0743821	0.0634805	0.0792705	0.00580641	0.0345749	0.0145811	0.0224782	0.0258861	0.0435442	0.0164346	1.563507
9108	-526.6535	-559.159	32.5055	0.0104021	0.021443	0.00902805	0.0124331	0.0270616	0.00088446	0.0468889	0.0133505	0.00162283	0.00827269	0.0292823	0.10352	0.0301541	0.0305138	0.0195918	0.0777802	0.030032	0.00419695	0.00687883	0.00133424	0.019171	0.0460231	0.026454	0.0278797	0.0539367	0.0273344	0.00596802	0.0278518	0.0172989	0.0631603	0.26	0.656875	1.52236	3.84615	15.8327	1.997174	0.0141219	0.0291112	0.0122566	0.0168793	0.036739	0.00120075	0.0636567	0.0181247	0.00220317	0.0112311	0.0397539	0.14054	0.0409375	0.0414258	0.026598	0.105595	0.0407717	0.00569781	0.00933875	0.00181137	0.0260267	0.0624814	0.0359142	0.0378497	0.073225	0.0371094	0.00810223	0.0378119	0.0234851	0.7365894
9144	-529.0651	-560.3757	31.31057	0.0291255	0.0459806	0.0376722	0.0388252	0.000856403	0.00719328	0.072365	0.0349491	0.0027292	0.00837108	0.201767	0.0397936	0.0774514	0.0164892	0.00791064	0.244325	0.0511126	0.0236722	0.161554	0.0931338	0.145113	0.190511	0.101526	0.0174769	0.131859	0.0875477	0.0834297	0.00144437	0.0381947	0.0985379	0.322982	0.702866	1.42275	3.09615	10.1484	1.675578	0.0146185	0.0230783	0.0189081	0.0194868	0.000429839	0.0036104	0.0363209	0.0175414	0.00136982	0.00420155	0.10127	0.0199729	0.0388739	0.00827611	0.00397045	0.12263	0.0256541	0.0118814	0.0810858	0.046745	0.0728339	0.0956198	0.0509571	0.00877189	0.0661818	0.0439413	0.0418744	0.000724946	0.0191704	1.992379
9180	-527.1197	-557.5748	30.45513	0.0667906	0.0815579	0.0307399	0.0323289	0.120137	0.0336201	0.251401	0.0318733	0.0613245	0.0268649	0.0794721	0.0268421	0.110815	0.126228	0.00501253	0.20567	0.0385792	0.0561952	0.1159	0.159526	0.167323	0.145786	0.127412	0.0547214	0.1078	0.316948	0.115783	0.0109949	0.00596155	0.14475	0.389612	0.74522	1.34189	2.56666	6.90845	1.397508	0.0246132	0.0300552	0.0113281	0.0119136	0.044272	0.0123895	0.0926445	0.0117457	0.0225989	0.00990008	0.0292865	0.00989167	0.0408369	0.0465167	0.00184718	0.0757919	0.0142169	0.0207087	0.0427105	0.0587874	0.0616607	0.0537241	0.0469529	0.0201656	0.0397257	0.1168	0.0426675	0.00405176	0.00219691	2.713606
9216	-528.2205	-559.1345	30.91395	0.0324609	0.0756183	0.046437	0.00545399	0.0466652	0.0069513	0.216183	0.0248151	0.0179581	0.0816668	0.0254685	0.107484	0.0102547	0.0977208	0.0447052	0.174976	0.0992891	0.0746706	0.244859	0.0581365	0.124312	0.168922	0.0590117	0.0416086	0.0223613	0.0874732	0.0820706	0.000441463	0.115541	0.0869431	0.303852	0.689605	1.45011	3.29107	11.5018	1.766096	0.0147986	0.0344736	0.0211701	0.00248641	0.0212742	0.00316902	0.0985556	0.011313	0.00818688	0.037231	0.0116108	0.0490006	0.00467499	0.0445499	0.0203806	0.0797696	0.0452648	0.0340415	0.111629	0.0265038	0.0566725	0.0770097	0.0269028	0.0189689	0.0101943	0.0398781	0.0374151	0.000201258	0.052674	2.193516
9252	-531.9182	-563.9703	32.05211	0.00365944	0.00881083	0.0119375	0.00497674	0.0433838	0.00432822	0.033688	0.00675945	0.0121676	0.03189	0.00651742	0.113879	0.0308636	0.0129686	0.0172196	0.0934506	0.0545704	0.0358667	0.00782843	0.0100191	0.0136648	0.0258486	0.0225559	0.0253377	0.0165247	0.022767	0.000154552	0.000833399	0.0199707	0.0325251	0.188107	0.593783	1.68412	5.31612	30.7455	2.477048	0.00528483	0.0127243	0.0172397	0.00718722	0.0626533	0.00625065	0.048651	0.00976175	0.0175719	0.0460544	0.00941222	0.16446	0.0445721	0.0187288	0.0248679	0.134958	0.0788086	0.0517974	0.0113055	0.0144692	0.0197341	0.0373296	0.0325745	0.0365918	0.0238644	0.0328792	0.000223198	0.00120356	0.0288409	0.6924428
9288	-527.4214	-558.4753	31.05391	0.0186158	0.0320605	0.0377144	0.0455056	0.0392407	0.0169678	0.288505	0.00280626	0.0400599	0.111924	0.158368	0.0668459	0.0706003	0.0372243	0.0178353	0.253394	0.128485	0.0344086	0.011756	0.024525	0.123374	0.190836	0.00258499	0.0931777	0.113757	0.153068	0.0901041	0.00109692	0.0445231	0.118927	0.354008	0.72327	1.38261	2.8248	8.40849	1.539589	0.00827604	0.0142531	0.0167667	0.0202304	0.0174452	0.00754337	0.12826	0.00124758	0.0178094	0.0497581	0.0704055	0.0297177	0.0313867	0.0165488	0.00792904	0.112651	0.0571208	0.015297	0.00522634	0.0109031	0.0548485	0.08484	0.00114921	0.041424	0.0505732	0.0680496	0.0400576	0.00048766	0.0197936	2.249365
9324	-538.2385	-570.2514	32.01289	0.0174458	0.0403906	0.0590628	0.0176915	0.0534163	0.0142654	0.114066	0.0530773	0.0287807	0.0609483	0.07867	0.0121631	0.0253057	0.0329212	0.0152922	0.0757369	0.0690302	0.0125478	0.0574642	0.0205407	0.0990157	0.0637379	0.0262792	0.120537	0.0379397	0.0979395	0.0336301	0.0107833	0.00736214	0.0762306	0.284978	0.675945	1.47941	3.50904	13.1181	1.861173	0.0128652	0.0297856	0.0435553	0.0130465	0.0393913	0.0105199	0.0841167	0.0391414	0.021224	0.0449458	0.0580144	0.00896953	0.0186614	0.0242774	0.0112771	0.0558515	0.0509057	0.00925326	0.0423764	0.0151476	0.0730182	0.0470029	0.0193794	0.0888891	0.0279783	0.0722246	0.0248002	0.00795204	0.00542914	1.356041
9360	-523.4412	-555.7323	32.29105	0.00336822	0.0238877	0.00503987	0.0137729	0.0343461	0.0114	0.049598	0.00455924	0.0082722	0.0214042	0.0602871	0.0674759	0.0179664	0.0713242	0.0102313	0.121108	0.00360008	0.0124726	0.0175999	0.00891886	0.00198513	0.0429947	0.0133701	0.00127432	0.0354877	0.0313256	0.0148797	0.000988415	0.0168108	0.0465075	0.223948	0.626986	1.59493	4.46532	21.5019	2.218478	0.00464102	0.0329146	0.00694437	0.0189775	0.0473251	0.0157079	0.0683405	0.00628211	0.0113982	0.0294926	0.0830688	0.0929741	0.0247557	0.0982767	0.0140976	0.166873	0.0049605	0.0171858	0.0242507	0.0122892	0.00273528	0.0592419	0.0184225	0.00175587	0.048898	0.0431631	0.0205025	0.00136192	0.0231634	0.7257491
9396	-524.2288	-556.3866	32.15771	0.0230132	0.00884601	0.0177984	0.00250749	0.0199633	0.0093824	0.0517726	0.00791021	0.00238693	0.0172652	0.0476859	0.0624765	0.0363212	0.0539177	0.0230322	0.184908	0.0169251	0.0327446	0.0175121	0.010229	0.0199696	0.0989373	0.0226896	0.0425688	0.0251381	0.010739	0.057234	0.000401186	0.0418643	0.0506251	0.233408	0.635132	1.57448	4.28434	19.753	2.157137	0.0238197	0.00915604	0.0184222	0.00259537	0.020663	0.00971122	0.0535871	0.00818744	0.00247058	0.0178703	0.0493571	0.0646661	0.0375942	0.0558073	0.0238394	0.191388	0.0175183	0.0338922	0.0181258	0.0105875	0.0206695	0.102405	0.0234848	0.0440607	0.0260191	0.0111153	0.0592399	0.000415246	0.0433315	0.9661401
9432	-530.7525	-562.7803	32.02786	0.00559413	0.00880513	0.00311211	0.00612215	0.008966	0.004088	0.0137364	0.00611853	0.00272464	0.00744437	0.0253832	0.0151329	0.00562702	0.0232902	0.00922031	0.05297	0.000782262	0.00823868	0.0226109	0.00100316	0.00719681	0.0175126	0.0183054	0.00365147	0.00805497	0.0155034	0.0386612	0.0115524	0.00252016	0.0311966	0.18432	0.590027	1.69484	5.42535	32.0548	2.507203	0.0158058	0.0248783	0.00879304	0.0172977	0.0253328	0.0115504	0.0388114	0.0172875	0.00769827	0.0210336	0.0717184	0.0427568	0.0158988	0.065805	0.0260513	0.149663	0.00221023	0.0232778	0.0638855	0.00283435	0.0203341	0.0494806	0.0517207	0.010317	0.0227587	0.0438037	0.109234	0.0326404	0.00712055	0.3539285
9468	-537.7771	-568.8501	31.07302	0.0407922	0.0233939	0.00375618	0.0391012	0.141771	0.0384208	0.0881724	0.0451032	0.0223575	0.0137516	0.181506	0.171723	0.040727	0.21526	0.067378	0.202058	0.105086	0.00697586	0.11069	0.0400991	0.0437967	0.176263	0.00781537	0.0322744	0.026333	0.0888053	0.00700222	0.00623396	0.088267	0.0842735	0.299266	0.68634	1.457	3.34151	11.8661	1.788646	0.0196597	0.0112747	0.00181028	0.0188447	0.0683263	0.0185168	0.0424945	0.0217374	0.0107752	0.00662757	0.0874764	0.0827614	0.0196283	0.103744	0.0324727	0.0973815	0.050646	0.003362	0.0533467	0.0193257	0.0211077	0.0849495	0.0037666	0.0155546	0.0126911	0.0427995	0.00337471	0.00300445	0.0425401	2.074913
9504	-531.8312	-563.4916	31.66042	0.00341006	0.0160489	0.0226649	0.00900238	0.0868754	0.0230417	0.109534	0.0219018	0.00821014	0.000421339	0.112638	0.195253	0.12451	0.0690629	0.0239389	0.192814	0.101563	0.0314908	0.0888815	0.0802482	0.02577	0.011908	0.109861	0.0513927	0.0264464	0.000519489	0.0243091	0.0421146	0.0516729	0.0829285	0.296927	0.684662	1.46057	3.36784	12.0586	1.80028	0.00204747	0.00963607	0.0136084	0.0054052	0.0521616	0.0138347	0.065766	0.0131502	0.00492952	0.00025298	0.0676297	0.117234	0.0747578	0.0414667	0.0143733	0.115769	0.0609804	0.0189076	0.0533661	0.0481825	0.0154728	0.00714981	0.0659629	0.0308571	0.0158789	0.000311911	0.0145957	0.0252864	0.0310254	1.665504
9540	-529.8907	-562.6727	32.78196	0.00937476	0.0146906	0.024042	0.00515871	0.0778453	0.00888312	0.0319396	0.00753435	0.00651359	0.000271596	0.0341214	0.0799688	0.0225556	0.0434229	0.00930039	0.0660448	0.00955989	0.00599515	0.0142295	0.0265073	0.0163666	0.0512826	0.0403068	0.0119125	0.0244635	0.0625651	0.0119102	0.0196926	0.0194904	0.0942253	0.316009	0.698096	1.43247	3.16447	10.6129	1.707937	0.0124013	0.0194332	0.0318037	0.00682414	0.102977	0.0117509	0.042251	0.00996673	0.00861643	0.000359278	0.0451371	0.105786	0.0298374	0.0574416	0.0123029	0.0873667	0.0126462	0.00793062	0.0188233	0.0350649	0.0216503	0.0678387	0.0533194	0.0157584	0.0323613	0.0827635	0.0157553	0.0260501	0.0257827	0.7559495
9576	-537.5848	-565.3658	27.781	0.0984764	0.101131	0.0497172	0.00474969	0.223195	0.0297899	0.207258	0.0966247	0.00640973	0.147707	0.260919	0.230046	0.170188	0.164462	0.167862	0.395237	0.384113	0.0215762	0.337841	0.0291556	0.0175535	0.259308	0.198844	0.0356257	0.0602103	0.073424	0.225831	0.00819586	0.448705	0.222668	0.480674	0.795689	1.25677	2.08041	4.49099	1.086103	0.0221089	0.0227049	0.011162	0.00106635	0.0501093	0.00668812	0.0465314	0.0216932	0.00143905	0.0331617	0.0585788	0.0516474	0.0382087	0.0369233	0.0376867	0.0887344	0.086237	0.00484406	0.0758485	0.00654571	0.00394093	0.0582171	0.0446422	0.00799831	0.0135178	0.0164844	0.0507011	0.00184005	0.100739	4.454156
9612	-526.2315	-555.4476	29.21609	0.0756942	0.105196	0.215386	0.0205104	0.0303595	0.0224861	0.386218	0.034924	0.0397083	0.00876679	0.115257	0.223018	0.203357	0.218282	0.0119778	0.498028	0.29021	0.0880478	0.0488051	0.020221	0.135392	0.0770925	0.0808656	0.173513	0.0437225	0.0506815	0.0783728	0.153577	0.172308	0.215861	0.473451	0.791939	1.26272	2.11215	4.63262	1.108553	0.0208986	0.0290438	0.0594664	0.00566277	0.00838203	0.00620823	0.106632	0.00964225	0.0109631	0.00242044	0.0318217	0.0615735	0.0561453	0.0602661	0.00330697	0.137502	0.0801247	0.0243093	0.0134747	0.00558286	0.0373808	0.0212847	0.0223264	0.0479055	0.0120714	0.0139928	0.0216381	0.0424014	0.0475728	3.621978
9648	-534.5308	-565.8138	31.28298	0.0171181	0.01163	0.0237975	0.00277163	0.114837	0.00622792	0.142738	0.0301589	0.0638791	0.00168597	0.0856864	0.122279	0.0836786	0.175066	0.0372608	0.116317	0.0378585	0.0787754	0.0425227	0.0422379	0.0797125	0.0478449	0.0339869	0.0167995	0.0145402	0.0297775	0.0522386	0.110405	0.211461	0.0685344	0.270564	0.665087	1.50356	3.69599	14.5912	1.938128	0.00933736	0.00634379	0.0129808	0.00151183	0.0626398	0.00339712	0.0778589	0.0164507	0.0348439	0.000919642	0.0467391	0.0666994	0.0456439	0.0954926	0.0203245	0.063447	0.0206506	0.0429694	0.0231947	0.0230394	0.0434805	0.0260978	0.0185387	0.00916357	0.00793122	0.0162426	0.0284944	0.0602221	0.115345	1.833292
9684	-527.2882	-559.3576	32.0693	0.00727993	0.0470202	0.0111431	0.00691598	0.00989231	0.000636771	0.0516772	0.00536727	0.00498677	0.0115089	0.0533106	0.054807	0.0202435	0.0225774	0.0113872	0.183983	0.0198751	0.0173545	0.0543108	0.00806328	0.0152461	0.0165121	0.0151764	0.0760023	0.0374645	0.0579339	0.0121175	0.00786774	0.0232418	0.0394124	0.206579	0.611392	1.63561	4.84076	25.3727	2.33817	0.00842678	0.0544276	0.0128986	0.00800549	0.0114507	0.000737085	0.0598183	0.00621281	0.00577237	0.013322	0.0617089	0.0634411	0.0234325	0.0261342	0.0131811	0.212968	0.0230062	0.0200885	0.0628667	0.00933354	0.0176479	0.0191134	0.0175672	0.0879755	0.0433665	0.0670606	0.0140264	0.00910719	0.0269033	0.8639037
